link,title,subtitle
https://www.br104.com.br/uniao-dos-palmares/empresario-que-denunciou-esquema-de-corrupcao-em-uniao-nao-comparece-a-camara/,"Empresário que denunciou esquema de corrupção em União, não comparece a Câmara","Com a ausência de Jaiminho na reunião, a Câmara então o convocou para comparecer no dia 24 de março, ás 9 horas."
https://www.br104.com.br/politica/rodrigo-cunha-e-mais-33-senadores-apoiam-veto-de-bolsonaro-ao-orcamento/,Rodrigo Cunha e mais 33 senadores apoiam veto de Bolsonaro ao Orçamento,"Além de Cunha, o senador por Alagoas, Renan Calheiros (MDB-AL) também declarou apoio ao veto do governo."
https://www.br104.com.br/esporte/diretoria-do-csa-publica-nota-convocando-associados-para-assembleia-extraordinaria/,Diretoria do CSA publica nota convocando associados para Assembleia Extraordinária,"A reunião acontece para analisar e aprovar a realocação do CT do Mutange, proposta pela mineradora Braskem"
https://www.br104.com.br/policia/policia-divulga-imagens-e-procura-suspeito-de-matar-jovem-apos-roubo-em-maceio/,Polícia divulga imagens e procura suspeito de matar jovem após roubo em Maceió,"Nas imagens divulgadas pela polícia, o homem aparece em uma loja se passando por um cliente, pega uma bolsa, e, em seguida, anuncia o assalto"
https://www.br104.com.br/alagoas/prefeito-de-sao-miguel-dos-campos-responde-denuncia-sobre-creche-em-mas-condicoes/,Prefeito de São Miguel dos Campos responde denúncia sobre creche em más condições,"Além das condições consideradas 'insalubres', denúncia relata ausência de ventiladores nas salas; prefeito garantiu colocar equipamentos nesta terça (3)"
https://www.br104.com.br/politica/pgr-suspende-delacao-de-sergio-cabral-que-poderia-comprometer-ministro-alagoano/,PGR suspende delação de Sérgio Cabral que poderia comprometer ministro alagoano,"Martins estaria envolvido no esquema de corrupção praticado pelo presidente da Fecomercio, Orlando Diniz"
https://www.br104.com.br/brasil/presidente-da-fundacao-palmares-rebate-acusacoes-e-promete-processo/,Presidente da Fundação Palmares rebate acusações e promete processo,Sergio Camargo é acusado de demitir servidores negros e substitui-los por brancos
https://www.br104.com.br/uniao-dos-palmares/mercado-do-artesanato-em-uniao-e-invadido-e-saqueado-por-criminoso/,Mercado do Artesanato em União é invadido e saqueado por criminoso,"De acordo com os associados, o invasor teve acesso a parte interna do local através de uma janela com um cobogó no banheiro do local"
https://www.br104.com.br/uniao-dos-palmares/vereador-defende-o-afastamento-da-secretaria-de-educacao-de-uniao-dos-palmares/,Vereador defende o afastamento da secretária de Educação de União dos Palmares,"Para o parlamentar, o motorista que transportou bebida alcoólica no veículo da prefeitura é uma vítima da secretária"
https://www.br104.com.br/eleicoes-2020/sergio-rogerio-participa-do-br-entrevistas-desta-terca-feira/,Sérgio Rogério participa do BR Entrevistas desta terça-feira,Sérgio Rogério será o terceiro entrevistado da série de entrevistas com pré-candidatos
https://www.br104.com.br/alagoas/servicos-dos-correis-podem-ser-paralisados-ainda-nesta-semana/,Serviços dos Correios podem ser paralisados ainda nesta semana,"Além de Alagoas, serviços da empresa em outros estados do Brasil também podem ser paralisados"
https://www.br104.com.br/policia/apos-15-anos-policia-prende-em-goias-acusado-de-estuprar-jovem-em-alagoas/,"Após 15 anos, polícia prende em Goiás acusado de estuprar jovem em Alagoas","Vítima dormia na companhia dos três filhos, na época menores, quando dois homens invadiram o imóvel e arrastaram a jovem pelo braço para um matagal"
https://www.br104.com.br/alagoas/renan-filho-autoriza-obras-em-rodovia-que-ligara-murici-a-capela/,Renan Filho autoriza obras em rodovia que ligará Murici a Capela,"A cerimônia de assinatura da ordem de serviço foi realizada na manhã desta segunda-feira (2), no auditório do Palácio do Governo, em Maceió"
https://www.br104.com.br/alagoas/em-jequia-da-praia-mulher-fica-ferida-apos-caminhao-desgovernado-descer-ladeira/,"Em Jequiá da Praia, mulher fica ferida após caminhão desgovernado descer ladeira","Juliene Santos Silva, de 20 anos, passava pelo local quando foi atingida. Veículo só parou após colidir contra a parede de uma casa e um poste"
https://www.br104.com.br/justica/defensoria-publica-ajuiza-acao-e-cobra-melhorias-da-uti-do-hospital-helvio-auto/,Defensoria Pública ajuíza ação e cobra melhorias da UTI do Hospital Hélvio Auto,"Pedido visa garantir isolamento de todos os leitos e equipamentos necessários para evitar contágio de pacientes com doenças infectocontagiosas, inclusive eventuais casos de coronavírus"
https://www.br104.com.br/esporte/confira-os-melhores-momentos-da-partida-entre-corinthians-x-gfd-galattazaray/,Confira os melhores momentos da partida entre Corinthians x GFD Galattazaray,"A partida aconteceu no último sábado (29), pela segunda fase do campeonato, e foi transmitida ao vivo na página oficial do BR104 no Facebook"
https://www.br104.com.br/uniao-dos-palmares/improbidade-prefeito-e-secretaria-podem-responder-por-carro-transportando-cerveja/,Improbidade: Prefeito e secretária podem responder por carro transportando cerveja,Os gestores ainda podem responder por crime de peculato e prevaricação
https://www.br104.com.br/alagoas/integrantes-da-frente-nacional-de-luta-liberam-br-101-apos-protesto-por-moradia/,Integrantes da Frente Nacional de Luta liberam BR-101 após protesto por moradia,"A rodovia ficou fechada por aproximadamente três horas. A BR-104, em União dos Palmares, também foi liberada pouco tempo depois"
https://www.br104.com.br/eleicoes-2020/com-apoio-de-renan-e-rui-alfredo-gaspar-pode-ser-impedido-de-disputar-eleicao/,"Com apoio de Renan e Rui, Alfredo Gaspar pode ser impedido de disputar eleição","Um Projeto de Lei (PL) propõe um prazo de cinco anos para que, só após esse período, juízes e promotores possam se candidatar em qualquer cargo eletivo"
https://www.br104.com.br/saude/coronavirus-252-casos-suspeitos-sao-investigados-no-brasil/,Coronavírus: 252 casos suspeitos são investigados no Brasil,Levantamento aponta ainda que outras 89 suspeitas foram descartadas desde o início do monitoramento
https://www.br104.com.br/uniao-dos-palmares/vitima-de-suposta-agressao-homem-e-socorrido-pelos-bombeiros-em-uniao/,"Vítima de suposta agressão, homem é socorrido pelos bombeiros em União",Homem foi levado para o Hospital São Vicente de Paulo. Nenhum suspeito da agressão foi encontrado
https://www.br104.com.br/alagoas/pai-denuncia-creche-em-sao-miguel-dos-campos-e-uma-sessao-de-tortura/,Pai denuncia creche em São Miguel dos Campos; “É uma sessão de tortura”,"De acordo com o pai, a criança teve seu problema de saúde agravado devido a situação 'insalubre' da unidade de ensino"
https://www.br104.com.br/uniao-dos-palmares/trecho-da-br-104-esta-totalmente-bloqueado-em-uniao-dos-palmares/,Trecho da BR-104 está totalmente bloqueado em União dos Palmares,Os manifestantes atearam fogo em pneus e pedaços de madeira para fazer o bloqueio do trecho
https://www.br104.com.br/brasil/beneficio-que-auxilia-pescadores-e-prorrogado-por-mais-60-dias/,Beneficio que auxilia pescadores é prorrogado por mais 60 dias,O beneficio atende pescadores que tiveram seus trabalhos comprometidos por conta das manchas de óleo que atingiram o litoral Brasileiro em 2019
https://www.br104.com.br/uniao-dos-palmares/adolescente-e-apreendido-com-faca-durante-o-bloco-do-jacare-em-uniao/,Adolescente é apreendido com faca durante o “Bloco do Jacaré” em União,"foi conduzido até sua residência por um conselheiro tutelar, e a faca ficou apreendida"
https://www.br104.com.br/uniao-dos-palmares/bombeiros-resgatam-vitima-de-acidente-no-centro-de-uniao-dos-palmares/,Bombeiros resgatam vítima de acidente no centro de União dos Palmares,"O homem que não foi identificado, foi socorrido e encaminhado ao Hospital São Vicente de Paulo (HSVP)"
https://www.br104.com.br/uniao-dos-palmares/ex-vereador-de-uniao-dos-palmares-espera-por-cirurgia-apos-acidente-de-moto/,Ex-vereador de União dos Palmares espera por cirurgia após acidente de moto,"Paulo Cesar espera para ser implantado um arco cirúrgico, uma placa de platina específica e pinos, na região do pé e tornozelo esquerdo."
https://www.br104.com.br/uniao-dos-palmares/justica-autoriza-realizacao-do-bloco-do-jacare-em-uniao-dos-palmares/,Justiça autoriza realização do “Bloco do Jacaré” em União dos Palmares,"Para o MPE, o evento configura crime eleitoral. No entanto, esse não foi o entendimento da juíza, que autorizou a realização do Bloco."
https://www.br104.com.br/esporte/corinthians-vence-gfd-galattazaray-por-3-a-2-em-jogo-com-expulsoes/,"Corinthians vence GFD Galattazaray por 3 a 2, em jogo com expulsões",A partida foi transmitida ao vivo por meio da página oficial do Portal BR104 no Facebook
https://www.br104.com.br/saude/urgente-confirmado-segundo-caso-de-coronavirus-no-brasil-paciente-esta-em-casa/,Urgente! Confirmado segundo caso de coronavirus no Brasil. Paciente está em casa,"Apesar de ter confirmado que o paciente contraiu o novo coronavirus, ele não ficou em quarentena no hospital."
https://www.br104.com.br/politica/vereador-denuncia-areski-freitas-ao-mpe-por-propaganda-antecipada/,Vereador denuncia Areski Freitas ao MPE por propaganda antecipada,o parlamentar pede que a justiça proíba a realização do Bloco do Jacaré
https://www.br104.com.br/policia/operacao-prende-homem-acusado-homicidio-na-serra-preta-em-uniao-dos-palmares/,"Operação prende homem acusado de homicídio na Serra Preta, em União dos Palmares","Diego é acusado de, Junto com o irmão Douglas Ribeiro da Silva, assassinar o jovem Henrique Sebastião dos Santos, de 20 anos"
https://www.br104.com.br/ibateguara/video-homem-morre-apos-bater-motocicleta-contra-muro-em-ibateguara/,"Vídeo: Homem morre após bater motocicleta contra muro, em Ibateguara","Acidente ocorreu na manhã deste sábado (29), no Distrito de Canastra. Vítima, ainda não identificada, bateu contra a parede de uma residência"
https://www.br104.com.br/murici/em-murici-carro-colide-em-vaca-na-br-104-e-motorista-sai-ileso/,"Em Murici, carro colide em vaca na BR-104 e motorista sai ileso","Com o impacto da batida, o animal morreu na hora. Apenas danos materiais foram registrados"
https://www.br104.com.br/esporte/gfd-galattazaray-x-corinthians-se-enfrentam-neste-sabado-29-pela-2a-fase-da-copa-zumbi-2/,GFD Galattazaray x Corinthians se enfrentam neste sábado (29) pela 2ª fase da Copa Zumbi,A partida será transmitida ao vivo  às 14 horas pelo Portal BR104
https://www.br104.com.br/policia/denuncia-anonima-leva-policia-militar-a-local-de-trafico-de-drogas-em-maceio/,Denúncia anônima leva Polícia Militar a local de tráfico de drogas em Maceió,"A droga, avaliada em quase R$ 1 milhão, foi encontrada em uma casa no bairro do Clima Bom. No endereço não havia nenhum ocupante"
https://www.br104.com.br/politica/alfredo-gaspar-vai-renunciar-ao-mp-al-nesta-segunda-para-disputar-contra-jhc/,Alfredo Gaspar irá renunciar ao MP/AL nesta segunda para disputar contra JHC,"Gaspar deve ser o candidato do MDB e o vice será indicado pelo atual prefeito de Maceió, Rui Palmeira"
https://www.br104.com.br/uniao-dos-palmares/tres-acidentes-de-moto-sao-registrados-em-menos-de-sete-horas-em-uniao/,Três acidentes de moto são registrados em menos de sete horas em União,"Em todos os casos, as vítimas foram encaminhadas ao Hospital São Vicente de Paulo, onde receberam atendimento médico"
https://www.br104.com.br/netflix/confira-os-lancamentos-da-netflix-para-assistir-neste-final-de-semana/,Confira os lançamentos da Netflix para assistir neste final de semana,"Além dos lançamentos, a plataforma está divulgando um ranking com os 10 filmes e séries mais assistido no Brasil"
https://www.br104.com.br/alagoas/veja-a-previsao-de-tempo-para-o-final-de-semana-em-uniao-dos-palmares/,Veja a previsão do tempo para o final de semana em União dos Palmares,"Segundo os dados divulgados pela Semarh, na região da zona da mata a previsão é de sol durante todo o final de semana"
https://www.br104.com.br/alagoas/7-condutores-foram-presos-em-operacoes-da-lei-seca-durante-o-carnaval/,7 condutores foram presos em operações da Lei Seca durante o carnaval,Ação percorreu dez municípios alagoanos com o intuito de garantir segurança à população
https://www.br104.com.br/politica/quando-nao-gostam-de-voce-ate-seu-silencio-e-criminalizado-diz-bolsonaro-em-seu-twitter/,"“Quando não gostam de você, até seu silêncio é criminalizado”, diz Bolsonaro em seu Twitter","Junto com a mensagem, Bolsonaro compartilhou um áudio mostrando o jornalista Alexandre Garcia defendendo o presidente"
https://www.br104.com.br/uniao-dos-palmares/video-vereador-questiona-secretaria-de-educacao-sobre-compra-de-bebida-alcoolica/,Vídeo: Vereador questiona secretária de educação sobre compra de bebida alcoólica,"O parlamentar questionou a gestora da pasta quem era o motorista do veículo, para onde a bebida foi levada, e quem pagou pelas cervejas."
https://www.br104.com.br/geral/pericia-identifica-motorista-carbonizado-em-acidente-na-br-101-em-jequia-da-praia/,"Perícia identifica motorista carbonizado em acidente na BR-101, em Jequiá da Praia",Carreta com carga de alimentos que a vítima conduzia tombou e incendiou em um trecho da rodovia federal
https://www.br104.com.br/uniao-dos-palmares/em-dois-meses-uniao-dos-palmares-tem-aumento-de-133-no-numero-de-homicidios/,"Em dois meses, União dos Palmares tem aumento de 133% no número de homicídios","Entre janeiro e fevereiro foram registradas 7 mortes violentas na cidade. O número é maior do que o mesmo período do ano passado, com 3 homicídios"
https://www.br104.com.br/policia/suspeito-de-roubo-e-preso-apos-colidir-moto-em-lixeira-na-jatiuca/,Suspeito de roubo é preso após colidir moto em lixeira na Jatiúca,"Dinheiro, relógios, óculos e chaves foram encontradas com o suspeito. Ele foi conduzido à Central de Flagrantes I, no Farol, onde foi autuado"
https://www.br104.com.br/mundo/cristaos-sofrem-perseguicoes-na-russia-e-sao-impedidos-de-sairem-de-suas-cidades/,Cristãos sofrem perseguições na Rússia e são impedidos de saírem de suas cidades,"Cerca de 32 pessoas foram presas, 28 estão em prisão domiciliar e outras 121 estão impedidas de saírem de suas cidades"
https://www.br104.com.br/murici/adolescente-envolvido-com-trafico-de-drogas-e-morto-a-pedradas-em-murici/,Adolescente envolvido com tráfico de drogas é morto a pedradas em Murici,"Segundo a polícia, autores do crime podem ser os mesmos do homicídio registrado contra José Fábio, de 21 anos, na última quarta-feira (19)"
https://www.br104.com.br/saude/governo-antecipa-campanha-contra-gripe-apos-casos-de-coronavirus-registrados-no-pais/,Governo antecipa campanha contra gripe após casos de Coronavirus registrados no país,A campanha Nacional contra a Gripe estava prevista para a segunda quinzena de abril
https://www.br104.com.br/uniao-dos-palmares/quinto-homicidio-e-registrado-em-uniao-dos-palmares-e-assusta-palmarinos/,Quinto homicídio é registrado em União dos Palmares e assusta palmarinos,"Último assassinato foi registrado na noite dessa quinta-feira (27). Número representa um aumento de 400% nas mortes violentas, comparado a fevereiro de 2019"
https://www.br104.com.br/esporte/vitoria-quebra-invencibilidade-do-crb-na-copa-do-nordeste/,Vitória quebra invencibilidade do CRB na Copa do Nordeste,"O Galo não conseguiu passar pelo Vitória, e perdeu por 2 a 1, em jogo válido pela quinta rodada da Copa do Nordeste"
https://www.br104.com.br/saude/coronavirus-em-alagoas-o-que-ja-sabemos/,Coronavirus em Alagoas: O que já sabemos!,"O paciente com suspeita do coronavirus em Alagoas, voltou recentemente de uma viagem a França"
https://www.br104.com.br/saude/urgente-alagoas-registra-primeiro-caso-suspeito-de-coronavirus/,Urgente! Alagoas registra primeiro caso suspeito de coronavirus,O paciente é um idoso de 66 anos que retornou da França recentemente
https://www.br104.com.br/policia/membros-de-faccao-gravam-video-antes-de-assassinar-adolescente-em-maceio/,Membros de facção gravam vídeo antes de assassinar adolescente em Maceió,
https://www.br104.com.br/esporte/asa-x-murici-se-enfrentam-pela-quinta-rodada-do-campeonato-alagoano/,ASA x Murici se enfrentam pela quinta rodada do Campeonato Alagoano,A partida está prevista para iniciar às 16 horas do próximo sábado (29)
https://www.br104.com.br/policia/pai-encontra-corpo-do-filho-enterrado-em-cova-rasa-na-cha-da-jaqueira-em-maceio/,"Pai encontra corpo do filho enterrado em cova rasa na Chã da Jaqueira, em Maceió","Jean Pereira da Silva, de 14 anos, havia saído de casa informando que ia buscar manga e deste então estava desaparecido"
https://www.br104.com.br/brasil/caminhoneiro-morre-soterrado-por-carga-em-acidente-em-mogi-guacu/,Caminhoneiro morre soterrado por carga em acidente em Mogi Guaçu,Motorista não viu que ponte tinha desabado e caiu com veículo em rio. Ele acabou soterrado pela própria carga que levava e morreu no local
https://www.br104.com.br/politica/cairam-todos-os-disfarces-diz-renan-calheiros-sobre-atitude-de-bolsonaro/,"“Caíram todos os disfarces”, diz Renan Calheiros sobre atitude de Bolsonaro","No mesmo post, o senador comparou o presidente brasileiro com Adolf Hitler"
https://www.br104.com.br/policia/policia-militar-detem-suspeito-e-apreende-espingardas-em-belem-al/,Policia Militar detém suspeito e apreende espingardas em Belém (AL),"Segundo a PM, equipes foram ao local da apreensão após receberem denúncia de que um homem estaria efetuando disparos de arma de fogo"
https://www.br104.com.br/policia/atentado-a-bala-deixa-um-morto-e-um-ferido-no-centro-de-sao-miguel-dos-campos/,Atentado a bala deixa um morto e um ferido no Centro de São Miguel dos Campos,"Uma das vítimas, que levou diversos tiros na cabeça e no abdome, morreu antes mesmo de receber socorro"
https://www.br104.com.br/tecnologia/google-exclui-da-play-store-mais-de-600-aplicativos-maliciosos/,Google exclui da Play Store mais de 600 aplicativos maliciosos,Os apps foram removidos da plataforma de vendas da desenvolvedora por não cumprirem os requisitos de exigências
https://www.br104.com.br/saude/sobe-para-3-numero-de-casos-suspeitos-de-coronavirus-em-pernambuco/,Sobe para 3 número de casos suspeitos de coronavírus em Pernambuco,"Todos os pacientes estiveram recentemente na Itália, mas nenhum dos casos têm correlação entre si"
https://www.br104.com.br/alagoas/homem-morre-atropelado-por-carro-em-acostamento-da-al-420-em-roteiro/,"Homem morre atropelado por carro em acostamento da AL-420, em Roteiro","Segundo informações, a vítima estava no acostamento dando manutenção em sua motocicleta no momento do acidente"
https://www.br104.com.br/educacao/54-cidades-de-22-estados-terao-escolas-civicos-militares-alagoas-esta-fora/,54 cidades de 22 estados terão escolas cívicos-militares; Alagoas está fora,"A lista foi divulgada no Twitter pessoal do ministro da Educação Abraham Weintraub, nessa quarta-feira (26)"
https://www.br104.com.br/uniao-dos-palmares/homem-fica-ferido-apos-perder-controle-da-motocicleta-em-uniao-dos-palmares/,Ex-vereador fica ferido após perder controle da motocicleta em União dos Palmares,"Vítima trafegava pela rua Juvenal Mendonça, no Castelo Branco, quando ocorreu o acidente de trânsito"
https://www.br104.com.br/esporte/visando-o-g-4-crb-encara-o-vitoria-nesta-quinta-feira-27-pela-copa-do-nordeste/,"Visando o G-4, CRB encara o Vitória nesta quinta-feira (27) pela Copa do Nordeste","A partida é válida pela quinta rodada do campeonato, veja a provável escalação para essa partida"
https://www.br104.com.br/acidente/mae-e-filho-morrem-em-acidente-na-br-104-em-uniao-dos-palmares/,"Mãe e filho morrem em acidente na BR-104, em União dos Palmares","O rapaz que pilotava a moto e aparentava ter entre 25 e 30 anos, colidiu contra um cavalo que estava solto na pista, em um local sem nenhuma iluminação."
https://www.br104.com.br/entretenimento/eu-vendi-o-gas-da-minha-mae-pra-vim-pra-ca-confessa-folia-do-carnalaje/,“Eu vendi o gás da minha mãe pra vim pra cá” confessa foliã do CarnaLaje,"No vídeo, a jovem pede perdão e diz que vai devolver assim que o carnaval terminar"
https://www.br104.com.br/geral/quarta-feira-de-cinza-entenda-a-origem-do-primeiro-dia-que-antecede-a-quaresma/,Quarta-Feira de Cinza: Entenda a origem do primeiro dia que antecede a Quaresma,"Essa data dá início ao período da Quaresma, também como o último dia de Carnaval"
https://www.br104.com.br/esporte/gfd-galattazaray-x-corinthians-se-enfrentam-neste-sabado-29-pela-2a-fase-da-copa-zumbi/,"GFD Galattazaray x Corinthians se enfrentam neste sábado (29), pela 2ª fase da Copa Zumbi",Veja como assistir ao jogo válido pela segunda rodada da competição
https://www.br104.com.br/saude/coronavirus-confirmado-no-brasil-novo-exame-em-paciente-deu-positivo/,Coronavirus confirmado no Brasil: Novo exame em paciente deu positivo,"Trata-se de um brasileiro de 61 anos, diagnosticado com os sintomas do novo coronavírus, depois de voltar de uma viagem de onze dias na Itália"
https://www.br104.com.br/entretenimento/voce-viu-bloco-vou-furar-comemorou-20-anos-em-branquinha/,Você viu? Bloco “Vou furar” comemorou 20 anos em Branquinha,"Organizado pelo empresário Aldemir Medeiros, o bloco recebeu nomes importantes da política local, como é o caso do ex-prefeito Neno Freitas e da ex-prefeita, Renata Freitas."
https://www.br104.com.br/sao-jose-da-laje/ministerio-publico-interdita-container-usado-pela-guarda-municipal-para-prender-folioes/,MP notifica município por usar container para encarcerar foliões,Para o Ministério Público a ação da guarda municipal fere os princípios da dignidade humana.
https://www.br104.com.br/murici/apos-74-anos-bloco-tudo-azul-mantem-tradicao-e-reune-folioes-em-murici/,"Após 74 anos, bloco Tudo Azul mantém tradição e reúne foliões em Murici","Criado em 1944, o Tudo Azul é considerado um dos maiores blocos de rua do Nordeste"
https://www.br104.com.br/saude/coronavirus-por-que-o-brasileiro-parece-ignorar-os-riscos-da-doenca/,Coronavirus: Por quê o brasileiro parece ignorar os riscos da doença,O brasileiro parece não estar entendendo o risco global causado pelo coronavirus
https://www.br104.com.br/saude/urgente-mulher-com-suspeita-de-coronavirus-chega-a-pernambuco/,Urgente! Mulher com suspeita de coronavirus chega a Pernambuco,"A paciente estava na Itália, e pode ter vindo no mesmo vôo de paciente cujo exame retornou positivo para coronavirus"
https://www.br104.com.br/saude/urgente-exame-confirma-primeiro-caso-de-coronavirus-no-brasil/,Urgente: Exame confirma primeiro caso de coronavírus no Brasil,Será realizado um novo exame para contraprova e confirmação do diagnóstico.
https://www.br104.com.br/crime/segundo-homicidio-foi-registrado-em-menos-de-5-horas-em-uniao-dos-palmares/,Segundo homicídio foi registrado em menos de 5 horas em União dos Palmares,"Populares se assustaram com a imensa quantidade de disparos, e curiosos acabaram constatando que o jovem havia sido assassinado."
https://www.br104.com.br/crime/jovem-de-22-anos-e-assassinado-em-uniao-dos-palmares-apos-briga-de-cachorro/,Jovem de 22 anos é assassinado em União dos Palmares após briga de cachorro,"Segundo informações, o rapaz estava passeando com seu cachorro quando este avançou contra outro animal"
https://www.br104.com.br/eleicoes-2020/eleicoes-2020-eduardo-pedroza-esta-fora-da-disputa-eleitoral/,Eleições 2020: Eduardo Pedroza está fora da disputa eleitoral,"Eduardo Pedroza não dispõe da certidão de quitação eleitoral, documento fundamental para o registro de candidatura."
https://www.br104.com.br/politica/mauricio-quintella-faz-piada-com-coronavirus-e-bom-ja-ir-se-acostumando/,Maurício Quintella faz piada com coronavírus; “É bom Já ir se acostumando”,O ex-deputado federal usou a epidemia mortal para ironizar o presidente Jair Bolsonaro
https://www.br104.com.br/politica/damares-sobre-o-brasil-sem-corrupcao-ja-comeca-a-sobrar-dinheiro/,"Damares sobre o Brasil; “Sem corrupção, já começa a sobrar dinheiro “","Boa parte da fala da ministra foi voltada a defesa do combate ao desvio de recursos, que são usados como arma de proteção de direitos humanos."
https://www.br104.com.br/uniao-dos-palmares/homem-junta-moveis-na-porta-de-casa-e-ateia-fogo-em-uniao-dos-palmares/,Homem junta móveis na porta de casa e ateia fogo em União dos Palmares,"Foram os vizinhos quem acionaram os bombeiros, temendo que o fogo se alastrasse para outras residências."
https://www.br104.com.br/uniao-dos-palmares/apos-queda-de-moto-pai-impede-que-bombeiros-resgatem-filho-de-4-anos-no-centro-de-uniao/,"Após queda de moto, pai impede que bombeiros resgatem filho de 4 anos no centro de União",Os bombeiros acionaram o 2º Batalhão de Polícia Militar
https://www.br104.com.br/uniao-dos-palmares/dinheiro-da-educacao-pode-ter-financiado-cerveja-em-bloco-de-carnaval-em-uniao-dos-palmares/,Dinheiro da educação pode ter financiado cerveja em bloco de carnaval em União dos Palmares,"Um dia antes do Bloco da Educação, o veículo da secretaria foi filmado transportando centenas de caixas de cerveja"
https://www.br104.com.br/sao-jose-da-laje/sem-o-prefeito-sao-jose-da-laje-abre-o-carnalaje-2020/,"Sem o prefeito, São José da Laje abre o Carnalaje 2020",Rodrigo Valença não compareceu ao principal evento da cidade
https://www.br104.com.br/sao-jose-da-laje/prefeitura-de-sao-jose-da-laje-e-investigada-por-sumir-com-dinheiro-do-servidor/,Prefeitura de São José da Laje é investigada por “sumir” com dinheiro do servidor,"Segundo o processo, a prefeitura deixou de repassar R$167.043,10, dos servidores da prefeitura para a Caixa"
https://www.br104.com.br/receitas/confira-tres-receitas-saborosas-de-cuscuz-recheado-para-o-feriado-de-carnaval/,Confira três receitas saborosas de cuscuz recheado para o feriado de carnaval,As receitas de hoje são uma ótima opção para fazer um prato diferente e saboroso para a sua família nesse feriado prolongado de carnaval
https://www.br104.com.br/alagoas/renan-filho-apaga-comentarios-de-alunos-da-uneal-apos-protesto/,Renan Filho apaga comentários de alunos da UNEAL após protesto,"Os estudantes protestaram contra a carência de professores nos cursos de pedagogia e zootecnia, da Universidade Estadual de Alagoas (Uneal)"
https://www.br104.com.br/esporte/dois-jogos-finalizam-a-primeira-fase-do-campeonato-alagoano-neste-sabado-22/,Dois jogos finalizam a primeira fase do Campeonato Alagoano neste sábado (22),O sábado de carnaval tem duas partidas válidas pelo campeonato estadual; Murici x CSA; Jaciobá x CRB
https://www.br104.com.br/crime/jovem-de-23-anos-e-assassinado-em-uniao-dos-palmares/,Jovem de 23 anos é assassinado em União dos Palmares,"Segundo populares, Júlio trabalhava na rodoviária do município, consertando celular."
https://www.br104.com.br/eleicoes-2020/eleicoes-2020-prefeito-areski-freitas-esta-inelegivel/,Eleições 2020: Prefeito Areski Freitas está inelegível?,A notícia foi compartilhada especialmente por militantes ligados a um grupo de oposição.
https://www.br104.com.br/brasil/damares-alves-lanca-campanha-em-defesa-da-crianca-no-carnaval/,Damares Alves lança campanha em defesa da criança no carnaval,"A campanha consiste na distribuição de materiais como camisetas, viseiras, adesivos e folders em 21 capitais."
https://www.br104.com.br/uniao-dos-palmares/video-veiculo-da-prefeitura-de-uniao-dos-palmares-e-flagrado-transportando-bebida-alcoolica/,Vídeo: Veículo da prefeitura de União dos Palmares é flagrado transportando bebida alcoólica,"Não ficou claro no vídeo, para onde as bebidas estariam sendo levadas."
https://www.br104.com.br/alagoas/prf-al-inicia-operacao-carnaval-2020-e-aumenta-fiscalizacao/,PRF-AL inicia Operação Carnaval 2020 e aumenta fiscalização,Policiamento será intensificado nas vias consideradas críticas em todo Estado
https://www.br104.com.br/brasil/mano-e-linguajar-de-maconheiro-diz-presidente-da-fundacao-palmares/,"“Mano” é linguajar de maconheiro, diz presidente da Fundação Palmares","Para o presidente da Fundação Palmares, ""Mano, vei e truta"", é linguajar de presidiários, maconheiros, pixadores, funkeiros e similares."
https://www.br104.com.br/brasil/conheca-o-programa-id-jovem-do-governo-federal/,Conheça o programa ID Jovem do Governo Federal,"Mesmo obtendo vários benefícios, o programa não é conhecido como deveria ser pelos jovens"
https://www.br104.com.br/policia/assaltante-em-fuga-atira-e-mata-jovem-de-20-anos-na-rua-das-arvores-em-maceio/,"Assaltante em fuga atira e mata jovem de 20 anos na Rua das Árvores, em Maceió","Crime aconteceu na manhã desta sexta-feira (21). Romerson Erik da Silva Santos, de 20 anos, não resistiu aos ferimentos e morreu no local"
https://www.br104.com.br/justica/presidente-do-tj-al-convoca-equatorial-para-esclarecer-queixas-da-populacao/,Presidente do TJ/AL convoca Equatorial para esclarecer queixas da população,"Durante reunião realizada nesta quinta (20), o presidente Tutmés Airan também orientou a empresa a ser mais clara com os consumidores em relação as suas atividades"
https://www.br104.com.br/economia/bancos-fecham-no-carnaval-e-so-reabrem-na-quarta-feira-de-cinzas-26/,Bancos fecham no carnaval e só reabrem na quarta-feira de Cinzas (26),"Contas de consumo e carnês com vencimento em 24 ou 25 de fevereiro poderão ser pagos, sem acréscimo, na quarta, segundo a Febraban"
https://www.br104.com.br/eleicoes-2020/alexandre-lima-participa-do-renovabr-em-sao-paulo/,Alexandre Lima participa do RenovaBR em São Paulo,"Já são mais de 1400 alunos, e o advogado esteve representando União dos Palmares."
https://www.br104.com.br/murici/jovem-morto-a-pedradas-em-murici-tinha-passagens-por-trafico-de-drogas/,Jovem morto a pedradas em Murici tinha passagens por tráfico de drogas,"José Fábio dos Santos Silva, de 21 anos, foi encontrado em uma área de pedreira, no conjunto Pedro Tenório Raposo; polícia já tem suspeitos"
